comments,Helpful
"this program might work for a child who is getting ready for kindergarten, but it is not up to par for a child who is entering first grade. i bought it for my year old to use as a review between kindergarten and first grade. she completed the entire program in one sitting; i'd guess it took her less than / hour. it is not kindergarten level by any means. my young year old was able to complete it without much effort, so even with a child a year away from starting kindergarten it was a waste of money.",1
i had used turbo tax for several years but surely there is a better program available. the program with the state download &quot;free&quot; had glitches in it and would not setup. contacting customer service was a difficult ordeal to acquire a replacement per instructions within the software. after waiting a very long time on the phone to talk to someone they argued that i buy it even though it came with my program as a &quot;free download&quot; and then even the replacement download was difficult to setup and expired after hrs. customer service does not want to hear they have defects in their software even after a very long wait on the phone to talk to them. i cannot recommend turbo tax software and will try something different next year.,1
"i've used printmaster platinum on dvd and liked it well enough but the disk wore out. i knew from reviews of subsequent versions that broderbund was giving us less and less but even still i was stunned by just how much less. where are all the projects? even counting the online projects there just isn't much here for anyone. for kid's masks, version has at least a dozen but this version gives you ! the cards are terrible - many are just small clipart images with a white background. (at least you won't need much ink). in short, if you want to create anything decent you'll have to design it yourself. inspired by the one nice-looking cut-out card, i was able to search the art work and create several nice cards that i would be pleased to send.",1
"the metroguide software for france is more useful than the us version. the maps seem more up to date, and, due to the difficulty of finding anything in france, much more useful. i managed to find our company's new building in a new town by punching in the address, and i was able to use my emap to find it in minutes from the train station. it also seems to have up to date restaurant and attraction info for paris and other areas.",1
"i would have given this -stars had adobe been a good company for customer support, but they aren't. pagemaker is easy to use,full of goodies and if used to create what it was designed for it is the best. neither indesign nor quark match pagemaker for ease of use in designing books, brochures, magazines, etc. pagemaker was a huge improvement over . in that images are now sharp and not out of focus as they were with the first in the series.i don't think pagemaker is worth the $ listed by amazon and other online sellers. i'm amazed it's still available but should think if you are doing books and want a software that makes excellent and accurate indexes and table of contents and also is easy to edit with its story editor, then this one is for you.",1
"i recommend this product because of it's improvement in two general areas of disk defragmentation: ) it does most of its work in the background stealing idle cycles to defrag key files and keeping your disk somewhat tuned. ) it also has a more sophisticated tunning process. it can tune the master table in addition to just files, it also seems capable of defragmenting disks that the standard defragmenter cannot do (i never understood this limitation).i have noticed a significant performance improvement since i installed diskeepeer.",1
"i bought this product based on the reviews from this site. while i see how this software certainly could be great (very powerful and easy to use) it failed me in two key areas: .) for whatever reason, the avi files from my cannon powershot s digital camera are not compatible with the video deluxe software. the magix support staff, of course, blamed cannon and provided no help whatsoever, even though the cannon avi files work fine with competitor software produced by roxio and arcsoft. considering the popularity of cannon cameras, this incompatibility is a major liablity. .) again, for whatever reason, the video deluxe software crashes my computer every time i attempt to burn a vcd or dvd. again, the roxio and arcsoft software work fine, so the problem is only with video deluxe .despite downloading the most recent patch, it is a shame this software is so riddled with bugs. it certainly has tremendous potential if not for the bugs.",1
"my year old daughter loves playing with this typing instuctor game. it tracks her progress so we can see her accuracy and her speed in the days or weeks to come. it shows the child in an easy an accurate way finger placement. i think there is up to games to play, but we haven't gotten that far yet.i am only giving it stars instead of because we haven't gotten through the whole thing yet. love it so far!",1
this is a great improvement over previous editions; much easier to use and amend. the only reason for a instead of a is that they don't appear to honor special advertised offers of free year memberships in other genealogy data bases when program not purchased directly from encore. very frustrating when expecting access and being told to join each one.,1
"although humongous does a great job, there should be some changes. after a couple months my year old is starting to get bored with this one. the same items are always needed and they're always in the same place. unlike travels through time, which my daughter still plays after a year, the items are in different places and you have to listen closely to the clues each time. i hope that newer products will be better, not just different.",1
"this package is an excellent resource to help individuals who are stumped by the job search process and placing individual skills and qualifications on paper. the program does it all for you. of course, if you're one of those selective individual who is looking for personal style, this is not your program. i work with many job seekers who want a quick resume for the regular workforce. people seem to enjoy and relish the product when all you have to do is press enter and the entire personal data is placed into a chronological and targeted format. i would highly recommend this program for anyone wanting a quick fix to marketing their skills. no one should pay hard earned dollars to have someone else prepare a resume. if you can type, this is it!",1
"i had one heckuva time working around a norton antivirus incompatibility with office xp. i got this nasty message when i launched word or excel: ""norton antivirus does not support the repair feature. please uninstall and reinstall."" i finally found some web postings to turn off the plug-in for office xp to get rid of this error.i then got this weird error message telling me to reinstall norton antivirus every time i boot up my xp home system. it turns out that if you change the default location for the norton antivirus shortcuts in the windows start menu, you can get some big time problems. this took a while for me to figure out and fix.in the past, i've had generally good experience with norton antivirus products. but next time, i'm going to go back to mcafee.",1
"calendar creator has the potential to be the best calendar/scheduling program on the market - but version is probably the best so far. unfortunately, instead of fixing previous problems and enhancing the product, the creators put out upgrades which just add more graphics and ""fluff"" without concentrating on making the basic program better. and, in some cases, they even remove previous functions that were terrific!they have lost many buyers like me who used to upgrade almost every year. this program really needs to have creators who are serious about realizing the full potential of this program - which would increase their sales (and upgrade buyers) by -fold.",1
"anyone who's read my reviews of the delorme street atlas books will know i'm a great admirer of good mapping and of delorme as a mapping company. i've used the early versions of street atlas usa for more than a decade, going back to the . version and bragged about them to friends. i'm sorry to see this great company falling short with their software, gradually declining in their usefulness and usability. the amount of detail for the remote areas on the more recent software releases is receding, the software is becoming too complex to use, and i'm to the point of only recommending delorme in paper. and awfully sorry to have to say it. i'd offer the opinion that delorme needs to back up a few paces and rediscover the needs of their loyal buyers.",1
"kept my rambunctious year old boy entertained for hours, which is difficult to do! many areas to click on and explore.",1
"i purchase this for my neice and she said it was just ok. this product makes alot of noise so you might want to mute it. also, the links are design as if it is a space control panel. i would say this is a tool for childre who are beginners and non-english speakers.",1
"i have been using print shop with windows xp, so i was pleasantly surprised to see how nice this version for the mac is. it is much better & easier to use than the one i had for the pc (it was also version , but maybe it was old). lots of nice tool windows & some additional features.",1
"this product suite has a number of software tools, some very good and at least one that is really bad. the registry editor is supposed to be excellent. however, i purchased this suite to try to 'clean' a virus infested pc. the virus checker/remover is by a company called trend micro, and the version they include in this package is essentially useless. on running it, it provide a list of viruses but was unable to eliminate any of them. i don't know why, as i was able to manually delete all but one in which access was denied by windows. however, manual deletion of virus files must be accompanied by registry changes and i found little help for this at the trend micro site; most of the information seemed to be outdated or wrong for the viruses in question and some seemed to be misidentified. i later obtained a free product, free-av, that succeeded where this product failed utterly.",1
studio is an easy to use integrated solution for anyone who wants to photo edit easily and cheaply.its adobe competitors bloatoshop and elements both require mb ram and xp to run. studio only needs mb ram and runs on win also so is the only option if you have a pc with these specifications. of course it also runs on xp with mb as well.the interface for studio is much more intuitive than the adobe products and is much easier to use and learn. there are also many books and websites available to take you as far you want to go with studio.the only minor criticism is that studio is bundled with photo album standard rather than advanced. it would be nice to get the advanced version in the bundle.bottom line: if you are a photo enthusiast who appreciates an easy to use and good value photo editor then studio is for you.on the other hand if you like doing things the hard way and enjoy paying through the nose then adobe will gladly separate you from your money.,1
"i have used this software now for a week and am still struggling with it. i think the product is powerful, maybe too many features for my needs, but figuring out how to use it is really tough. the users manual was clearly written by someone for whom english is a second (maybe third) language. if you are willing to make the effort to fight through this, you can do a lot. i have now used the note processor like a word processor to document music i have written and i have entered music from the virtual keyboard. it is so much nicer than my handwriting.",1
"i have been using the ""free"" version of this software for years. it has become a critical component for all of the systems i work on. the pro version offers a little more functionality and features than the ""free"" version. it works beautifully in protecting your system. i would not recommend using a computer on the internet without it.the updated features for the pro version are: spyware protection and e-mail protection. it also monitors your installed virus protection to make sure its up to date. another nice feature is that it has identity data protection, which will protect your sensative information like credit card numbers.if you are unsure whether or not you need this program, check out their website and try the ""free"" version. the free version does not have any special ""extras"", but will help to demonstrate why its such a valuable program to have on your system. purchasing the pro version will unlock all of the features mentioned above. keep your system safe!",1
"i do not highly recommend this software. it was easy to install, but that's about the only good thing about it. ever since i have installed this software, i get error messages every single time i go into it to use it. if you download pictures and want to crop, etc. in picture it!, the program can barely hold all the photos at once without running out of memory. and forget about attempting to crop all photos in succession. the program will always shut down on you and you will end up re-booting your computer a million times before you are done. also, most of the graphics for this software are not downloaded with the initial program, so everytime you want to do a project with one of the picture it! images, you have to insert one of the cd roms just to get the picture. a hassle all around. i'm shopping around for better picture software right now........",1
the best you can expect from broderbund or is it encore? anyway don't buy this product because of the logo creator like i did. save your $$ and buy the less expensive version of print shop which is just as good for most desktop publishing needs. the logo creator needs a lot of upgrading. not that user-friendly and the import feature is a pain to use and does not work most of the time.,1
i had no problem figuring out the software interface. the commentaries and parallel translations are great. i have used the study guide to develop sermon outlines. it would take a stack of books feet tall to equal the resources available. the niv is not public domain like so many older translations so you don't find as many programs available. kudos to zondervan for developing such a good niv resource.,1
"these encore educational sets, though labeled with the latest year in the edition they're trying to sell at any given moment, are really changed very little from one edition to the next - which explains the phenomena of the ""extra"" drivers needed for xp which an earlier reviewer noted.the good news is that these sets are commonly available, used, for five bucks or less in the thrift stores... and they are worth that amount, certainly. so i'd suggest trying an old copy first, then deciding if the latest and greatest revision is worth the upgrade to you.",1
"although its not my favorite it was still very exciting! i love these games so much, and so do my older sister ( ) and younger ( ). although im the fanatic =). the only problem i had with this one was it got very irritating going back and forth through the train, most of the other games have more places to go...this one was for the most part the train. but the story plot was so cool and interesting it kept me going so i could find out more! so many turns and twists it will have you guessing until the very end!",1
"simply the best software for creating personal projects. contains hundreds of ready made templates for just about anything you would need or want from cards to banners, signs to crafts, labels to envelopes . it is easy to navigate with the graphic interface. thousands of clipart images and photos are include for just aboput any occaision and all are % scalable",1
"i ues this software soley for recording my guitar licks via line guitar port. i bought a tascam dp- digital recorder for $ and now it is collecting dust. this software was low price (...)when i have a guitar lick or idea, i simply plug in and record. i only have to play the lick once, and i can loop it over and over again. i have recorded demo albums already. for the price, this is a steal!!!!!!!!!!!",1
"i bought and installed this product because i had a new computer and i required the tools to access and manage various work documents. i figured it would be a moderately useful upgrade on previous office products. however i was mistaken.this version of microsoft office takes the concept of ""bloatware"" to new heights ... it seems the folk at microsoft have been distracted by their own interface trinkets and have forgotten to address even basic useability issues. the result is a program that is sluggish, counter-intuitive and presents a whole new learning curve, even for those who are/were familiar with previous versions of office.if you have a lot of time on your hands to learn a ""new"" way of doing things that different without being better (frequently worse) - and you have no desire to work efficiently with your computer, then perhaps there would be nothing to complain about with this new version. otherwise, i really can't recommend it.",1
"backs up data from phone to pc just fine (lg vx ). does not *synch* phone to pc, or pc to phone. simply overwrites one with the other.it will only upload the entire contents of the phone contact list (takes about minutes for numbers). it will not upload only changes. same for downloads to the phone; all or nothing. this also means it is nearly useless for editing contacts on the pc. takes too long to upload entire database, change one or more items, then download entire database again.there is a ""merge"" feature, but only for two or more databases of numbers in datapilot's pc database.datapilot will import numbers from outlook, but marks each one with a comment ""outlook contact."" the comment then gets downloaded with the number to the phone so that every number has the same comment. stupid waste of phone memory.",1
"having tested other html editors (macromedia, adobe, netobjects and microsoft), i think that frontpage is not the best anymore. this has some few new features and a facelift but that's all. if you are really serious creating web sites the best choice is macromedia dreamweaver . , there is no product like that and if you want to create dynamic database driven web sites, macromedia ultradev . is simply the best.ms frontpage is good if you want to create some informational web sites and that's it, but if you want to create something more powerful with interactivity then get the macromedia product, you will not regret.",1
"i loved the other pajama sam games, so when i purchased this one, i was disappointed.there is only one path. the storyline doesn't involve sam learning anything like the previous games.what were they thinking?it seems that, after successfully expanding the backyard sports line, they decided to take a chance with the junior adventures. the thing is, so many original people from humongous left by the time the company was sold to atari, that they had no guidance whatsoever, except for a few copies of the other pajama sams. being 'busy executives', however, they had no time to thoroughly play through the game, and immediately assumed it had only one path.the result was a game that is completely devoid of all the charm of the other junior adventures. the graphics were good, but the one path and other things put me off. however, i must commend them for at least attempting to mimic the greatness of humongous entertainment.nice try, atari. better stick to the backyard sports from now on.",1
i just returned from a mile trip using the s/t . i too had a little trouble with the activation as i was not near wifi most of the time but once i got a good connections it worked.in general it worked well. i did laugh when a huge lake in bc did not show up on one side of the road i was traveling beside. it is hard to read a lot of the small type in the car. looking for the different colors of the minuscule blocks to see which was a restaurant and which was a bank was a problem. gps reception can be spotty even when it appears it should be ok. on one or two occasions it did confuse left and right but the map was there to confirm.all in all though it bailed me several times when i had know idea where i was in rural bc. it also got me through vancouver and seattle with no hassles. i also love being able to save my trip plans and reuse them again.,1
"i had version . of this software and tried upgrading to . , hoping it would cure some of the problems. the program has great features (for the price)... like being able to pick from a large catalog of plants, see d and d versions of your layout, and watch your landscape project grow and change with time and seasons. but the software is buggy. every time i tried placing a driveway on my lot, the program crashed. worse yet, the original creator (sierra software) no longer develops the software. the new vendor was very helpful and willing to support, but they provide no fixes. i ended up asking for a refund. unfortunate.",1
the program is more than sufficient to prep anyone for the exams covered. the classes are well presented...certainly a lot cheaper than going to a $ prep course..this covers the same material!!,1
though is has a good library. it does not have a straight forward approach. nor are you able to take the lessons with you or away from the computer.,1
"i purchsed this software to transcribe tapes, and it has really given me some much needed relief from heavy typing. i'm able to wear both the headphones for the transcriber and for via voice, and i just dictate what i'm hearing from the transcribed tape! the easiest way to dictate, i found, is directly through the pad, and just cut and paste into word. also, regardless of how poor you think your oratory skills are, speaking in your natural tone of voice helps the software to &quot;learn&quot; your voice pattern much quicker. i have found that even when i stumble over words that i use all the time, if i just do the voice analyzer after every session, it becomes more and more accurate. for a girl with a southern twang and drawl, that saying a lot!",1
the software was installed on three computers and slowed two down so much i had to remove it on and have not put it back on it worked fine on one of the three,1
"i bought this software hoping to work on our weekly spelling lists. first, in order to input your list of words you have to also input ""incorrect"" spellings for each of the words, a major pain.second, of the games, none of them include ever spelling your words! all i want is for my kids to practice spelling their words, obviously too much to ask for a spelling program by jumpstart. i can't believe how disappointing this program is.",1
"i bought this so i'd be able to open excel documents that i receive in email, as well as for word. while i'm reasonably pleased with the word functionality, potential buyers should know that the spreadsheet program is not excel or even excel lite, and is not fully compatible with .xls documents. i find this very irritating.",1
"this game is pretty exciting and it is very nice and it is really creative and one of a kind. the only bad thing is that there is only one ""castle"" for the kids to ""decorate"" and once you are done with the whole castle that is basically it. you either have to create a new username for yourself to do it all over again or you get another game like i did. my sister finished the ""castle"" in about hours and after that has never even looked at this game anymore. it is a nice game and it is fun but it is not really worth that much money.",1
"i found that i can not learn another language without any english involved. i don't like having to guess at what they would like for me to know just by looking at pictures. i need to hear it in english first and then hear the foriegn phrase.i also think that if you use this software, you will definitely need a dictionary in order to research what they are saying.",1
"i have read some really bad press about powerdirector , lockups etc. i tried several others, ulead video studio , showbiz . and sony vegas .each has its issues, strengths and weaknesses. i finally downloaded powerdirector premium.. i got to say, that it works really well. i like it the best. a few items could be more intuitive, but all in all, im impressed. plus, the price is right at $ . . plenty of control for me! exports to many common formats including divx.update..after using the product for a couple of days, im less impressed. its locked up a few times, and sometimes operates very slowly. its kind of a pig. nice features, but doesnt appear to be real stable. i think at this point im voting for 'showbiz . ' as best product. ive evaluated about of them.",1
"purchased turbotax as i do each year. this year dueto big problems with the product activation i returnedturbotax and purchased taxcut. not only did i have no troublerunning the software, it imported all of my data from lastyears turbotax files.",1
"if you are on broadband, you really should have a firewall for your protection and nothing i've seen or used works as well as norton's personal firewall. absolutely no problems with installation and very user-friendly. i highly recommend this product and norton anti-virus - they work wonderfully together, they are easy to install and offer a superior internet protection to comparable products. this product works very well with windows xp.",1
"i bought carrara after using the likes of lightwave and d studio max r . . carrara is a very good program but extremely buggy. don't expect too much from its ik system as it cannot be used on a solid mesh nor does it support an object skeleton of any kind, the photoshop plugins don't work even though the package states that it does. the z axis is mapped to the y axis which is extremely strange. there are no plugins to support other metacreations major titles ie: poser and bryce. hopefully these setbacks will be fixed later. adobe has purchased carrara from metacreations so i expect to see good things come out of it, however the manual, like most metacreations product manuals, leave much to be desired. this is a good product, but buggy and sometimes, down-right strange! if you want to be a professional and have the money, i would look elsewhere to lightwave, truespace, d studio max or maya. those are proven and powerful programs and support industry standards.",1
"we used the europe navigator card for our recent trip to nice, france. it worked well, but it was not always correct in finding the smaller streets in the small villages of provence. we had to rely on a map to ensure we were getting proper directions from our garmin.",1
"i just purchased norton internet security and found it much more user friendly than my older version. however, at times my user resources get incredibly low - such that my pc clock even stops keeping time. norton says &quot;they are working on this&quot;. my most important recommendation is that you always disable norton when downloading new software to your pc!!!!!!! don't let norton be incharge of what you want installed and what you don't. we found this out the hard way when installing our new software for our cable internet service. this caused slow slow slow service and it was like our mouse had terrets!",1
"i recently upgraded from money . i was pleasantly suprised with the ability of downloading transactions for all credit card , bank and investment accounts. so all you have to do is check the info downloaded daily weekly whenever you want. had a little trouble with one investment account but overall was easy to setup. this is real nice for those of us who are not very fast on the keyboard.was hoping to get a product to help with retirement planning but after reviewing found it to be real weak in this area.",1
"i use this software in my school for a video production class. it is amazingly easy to use, yet creates amazingly complex and well made films. i wouldn't recommend trying to use it on an i-mac though. i would suggest using a g to properly use this software. there are a few minor faults in the editing area. for one thing it is almost impossible to input extra footage into an almost finished video. nevertheless, it is a great program. the effects are amazing. if you don't have a digital camera to use with your computer you will need to get a vcr and a converter. if you have the cash to buy this software and have some fun with it i would definitely suggest getting it.",1
"we used the europe navigator card for our recent trip to nice, france. it worked well, but it was not always correct in finding the smaller streets in the small villages of provence. we had to rely on a map to ensure we were getting proper directions from our garmin.",1
"my -year old really enjoyed the game the first few times. however, since the location of the clues never changes, it lost some of the excitement after that. he still likes the accomplishment of completing the game, and the chance to solve the mystery at the end. the graphics are good. this one is a little easier than the phantom of the knight - this gives more verbal instructions how to find the clues. overall, for young scooby fans, i highly recommend this and phantom.",1
"while the navigation function may be somewhat lacking when compared to mapopolis or tomtom -- the poi database is far superior to what you can get from the hard core navigation programs. a real plus for me is with you can now load the maps onto a smartphone, in addition to ppc's and pc's. i now leave my ppc (an old dell x ) home more often and just take the smartphone (audiovox ).i've used previous version s&t; on the ppc for several years and find it quite useful. i also have/use iguidance (gps nav) software. i really think the two packages together make the ultimate male toy -- never ask for directions again!!!.",1
"i'm not sure why there are those who say the program is bloated. the program is large, no question, but it covers a lot of ground. the disc authoring alone is huge as there are a lot of disc types it covers. apparently burning data and music are vastly different, which i found when i used this program. it takes a lot more time burning music which is due to coversion and having dolby stereo audio. it's not just the size of the files that affects the burning time.the photo editing program is very comprehensive and this is like a packaged program by itself. add to that the slide shows and other projects and the suite offers a lot of photo project features. it may be huge, but i think all the programs are of use.",1
"i too was forced to upgrade from quicken ' and did so begrudgingly. when i received my copy of quicken basic ' i realized that much of the functionality (downloads of stock prices, etc.) of my old quicken basic was now only available in quicken deluxe for an additional $ . i returned my quicken ' and will continue to use my ' version, even if i have to input daily stock prices by hand.",1
"this program doesn't seem to be good for absolute beginners, but it's good for expanding your vocabulary. it took me a while working with other programs for learning chinese before i was ready to make good use of this one. dictionary part of it is awesome because you can see how the words are written in chinese characters as well as in pinyin. it has lots of fun games to test your comprehension and a lot of the material is focused on testing your knowledge of chinese characters.the program does teach some dialogues as well as grammar and it is helpful for making sure you're pronouncing the words correctly, but for me the greatest benefit of this program lies in helping one to learn lots of words and characters. you get to learn about words and characters and the best part about all of these words is that you get to hear them and you get to play with characters through lots of fun games. it really does help to retain the information.",1
"i bought this game from a software club on a whim. my and year old boys were sort of interested in chess, and my husband's name is fritz. so i thought if i was lucky, the software could help them learn some of the basics of chess. it has far surpassed my expectations. they love it, and have spent hours playing it. they know how all the pieces move, have learned some of the finer points such as ""castling"", and still keep playing. i hear them repeating the little rhymes that the program uses to help them remember different strategies....""a knight on the rim is ugly and dim""....""pawns are afraid of nothing; they move straight ahead"", etc. in just a couple of weeks, they know way more than i know about chess. i would love to have this program in my middle school classroom, as i think my students there would enjoy it, as well.",1
"i will most likely never use the translator in word or excell, but the job it does on web pages is well worth the price. it takes a web page, with all of the pictures and the links, and translates them to a chosen language without messing up the web page format. you essentially see the exact same page with all the same layout transformed into another language. currently, % of all pages on the web are not in english. without this tool you are missing % of the available data. i saw this program demo at comdex and i bought it on the spot. the translations are not always perfect, but you will get the information you need without much straining. anyone who needs to surf the web for information should have this program!",1
"compared with win it is a very stable os. i haven't had the amount of crashes that i had with win when using tasking programs like macromedia dreamweaver. it is a necessity for businesses but if you want a gaming os, don't use it. i have set up a dual boot system installing win over win . it is very user friendly to set up. overall this is a good os.",1
"after i received the product i installed it, using it was not very difficult and designing was fairly easy. i did not like the flexibility of customizing my design and its contents. d deign looks great on the computer but printing those pictures turn out horrible. the software was not what i read it to be and it did not work well for me and what i wanted it to do. i am a small remodeler and the idea was to design the job leads and print them out for an impressive proposal! not good for that type of detail. i am going to give the bhg pro a try. the great thing about buying this software is the guarantee that you will like it, if not you can call customer service and obtain a return rma and get your money back within days. i did! ease of use for your personal designs, fine, flexibility of custom designs, not good.",1
"i was hoping this was the version of where in the world is carmen sandiego that i had previously owned. but nope, this version sucks rocks.",1
"i've used franklin planner for years, i thought i would switch to plan plus to keep my outlook contacts and planner contacts in one place. plan plus wouldnt install hot sync so i had to reinstall my old planner so i could use my hand held. the new version has some good enhancements, but i much prefer many of the enhancements in the last version of franklin planner. if i were to go back one step i would just upgrade to the new franklin planner software, and not purchase plan plus",1
"i had high hopes for this product. there is no doubt that the content is good , but accessing it is the problem. the full product takes over gb which is to be expected , but when it is loaded it really does slow my computer down & i don't have an old system.also , it is not as quick as wikipedia. the recent debate about which is the better system is still running. overall, i wld trust eb over the free system , but i do find the free wikipedia(sp?) easier to use & less of a burden on my computer.overall , if you need a reference system i would find it hard to recommend. i have actually taken off my laptop as it really was 'boggin' every thing else down.",1
"yes, i know this isn't the ""upgrade"" version. i found this for a lot less at compusa and i bought the new computer version when i upgraded from a to a gb hard drive, so it was infact just like ""a new computer"" when i installed this.first of all, let me say that i am very glad i bought this. xp has taken care of pretty much all of the computer nightmares that i had with me. the only complaint i have is with battery life. xp uses up more battery life and so my laptop doesn't run on the battery for as long as it's suppossed to. also, the windows firewall that comes with service pack doesn't work that well. it's better than nothing (i think). my dad had horrible problems with his computer before i convinced him to purchase the norton personal firewall .",1
"i have used mappoint for about three years now and i just upgraded. overall, it is an excellent, full-featured product that is very intuitive and easy to use.i use mappoint along with a full-blown professional arcview-based gis system. i find that mappoint allows me to perform &quot;quick and dirty&quot; and relatively simple gis tasks without having to get into the more complicated and time consuming - albeit more capable - arcview gis system.truth is, i could probably rely completely on mappoint except for one shortfall in the program. you can only create customized boundaries based on the pre-existing included boundaries (census tracts, zip code areas, etc.).for example, rather than being able to go in and create a boundary around a neighborhood, i have to conform this &quot;custom&quot; boundary to something like zip code boundaries or census tracts, etc. that are inluded in mappoint.microsoft, include this feature in mappoint and you will get -stars!",1
"spyder is wonderful and works perfectly. however, printfix is not a good product. before you buy them together, check the reviews on the printfix page.",1
"the new ribbon design is supposed to make it easier to learn and use. it may be for some new users but for experienced users, it isn't. this version takes away some critical nuts & bolts customization features and many tasks now take longer to perform. this is not due to the learning curve, it is the inherent nature of the way the ribbon works. once you are familiar with the program, nothing is faster than the old menu structure. if microsoft added an option to allow users to choose between menus and ribbons, it would be the best of both worlds, satisfying the needs of both new and experienced users. the new version does not run macros as fast however. my recommedation for existing users: keep office for as long as you can and consider going to open office when microsoft no longer supports (unless they restore the functionality in a newer release of ).",1
"exactly the sort of program i was looking for. the only downside i could find is that when using the photo converter it's hard to make good looking patterns out of bold, hard edged artwork unless you line it up exactly on the grid or edit the picture in photoshop beforehand (therefore making the entire conversion process a lot longer than it should be). other than that it has some really cool features and doing freehand patterns is a simple matter. it also has built in fonts so you can easily add text to your pattern! it was well worth the price.and for those of you that may be wondering, yes, it works on windows !",1
"the name &quot;home and business&quot; is misleading. this product will *not* help you do any taxes for your business. it will help you print out w s and other forms for any employees, but it won't help you complete a business tax return if you have a partnership, llc or corporation. for that, you need the similarly-named turbotax for business.if you have a sole proprietorship, this product might be useful if you have lots of depreciation. however, all it will do is a for individuals. it does a good job of this, and it is more helpful than regular turbotax in calculating depreciation et al. for schedule c. but again, i stress: if you are not a sole proprietor, you likely will not need this.the remainder of the product is the same as turbotax deluxe for individuals.",1
i got this game for my birthday and i love it.the first two levels are sort of easy but after it gets really hard.there are lots of weapons like missles and barrels of gunpowder.the only things that i don't like about it is that there is only tracks and the characters are really corny but that's how it is in all lego games.by the way i am a huge lego fan.,1
i have purchased this and already used it in mexico. it is helpful to get you to any of the major cities but even within guadalajara it was clearly very dated and did not compare favorably with a gps that my friend was using that he purchased in mexico.i bought the garmin gps specifically so i could use this map in mexico. i called garmin and asked when an update would be available and was told they have no plans to update. when traveling to ajijic it did not show any streets or even a road to get to the city. ajijic is on the shore of lake chipala -- the largest lake in mexico.let us hope with that with more requests garmin will finally update this map. it is at least five years out of date.ks,1
"i am an experienced c++ programmer but was a little rusty after several years away from c++. so first i tried ms studio. i found it so frusterating to get started i gave up. the next day i tried again and gave up again. third day same thing. so then i ordered builder. i was up and productive in about a half hour. what a difference. admitedly i had delphi experience which helped but still it seems clear to me that the environment is much easier, simpler and faster. there are some negative reviews - maybe those problems show up later but not so far for me.",1
"dragon number nine is absolutely better than number eight. but it still has problems with my norwegian accent. even i think my english is pretty good. it takes a lot of time because i need to spell a lot. an american friend has given me some help to get rid of my accent and that helped. but i still have to delete a lot and repeat the sentence.when i upgraded to windows vista i got a free upgrade to number . . because number nine is not compatible with vista.i wrote this using dragon, but had to edit several times.i absolutely wish that this program also was made in norwegian!also i use my own headset, the one of the packets is not good enough.",1
"having used an earlier version of dragon naturallyspeaking, this product is a great improvement both in accuracy and functions. you will probably need lots of memory (ie mb or more) but i have got reasonable results with this software even on a celeron. being able to save user files is useful, particularly if you have a usb microphone.",1
"i really enjoy the new look and streamline feel of windows vista, however, it's not that much of a change from windows xp. besides the new format, aero windows and gadgets is the only difference i have noticed. although not much of a change, i really do enjoy this new version of windows, especially since i am the type who likes the latest and greatest. it was a gift, otherwise, i would probaly hold off on purchasing this till you know if your software and hardware (printers, etc.) are compatible. there are some websites that aren't even compatible with the new windows so you will have a prompt appear informing you that your window's appearance will change. my printer wasn't compatible and i had to buy a new one. i could of easily stayed with my xp version and not have to waste more money on another printer, but i guess the d windows got me.",1
if you are looking for graphics just for fun this cd is for you. i wanted it because i like to make games with a program i have and these graphics are perfect for some of the games i have made. if you want this cd for serious stuff such as presentations and other prodjects i suggest not buying it- it is more for leisure.,1
"i am sooo excited to finally have this on dvd. it arrived last week and i have already watched episodes - . i haven't seen these since they first aired when i was a kid. there are so many shows out there that need to be released on dvd. bearing that in mind, i am grateful to finally have this on dvd. the packaging looks great and it is awesome to have a set with every episode on it. the writing isn't as good as with v and v the final battle but it actually is pretty good. the acting isn't bad either. if there were a rating option of . stars that is what i would have given it. there appears to be no effort at cleaning up the original tapes and digital remastering. the picture quality appears a little aged as a result. also, there are no extras either. all in all though, excited to have it!",1
