comments,Helpful
i bought this scanner as a xmas gift for my dad. he's tested it on his gm pickup and my mom's pontiac. it sync'd up with the cars and worked as advertised.the only reason why i don't give it stars is we haven't had to use it for any serious diagnostic purposes yet - and that's why i bought it.,0
works good for turning vinyl looking new but supposed to clean as well? i could have rubbed with plain water and got same results as far as cleaning goes. not worth the money if you are looking for protection and cleaning both. dh- is misleading cause it's not uv but maybe closer to uv- rating? i gave it below average cause it's supposed to do both clean and protect and jury still out on protect.good luck,0
"this worked well and fixed the broken grid wires on the rear defogger. best advice is to fix broken grids before winter as it was cold out and i had to keep the window warm with a heat gun. the mask provided is great, but the bottle was small and once opened became messy and could not be closed again. try to finish your repairs in one effort. also, the repairs are copper-colored and visible up close, but not in the rear-view mirror.",1
"the tachometer works as expected. i used it to confirm that the rpm of my snow thrower engine is running within in the ball park range. this is good.but it comes with a hard case, not the soft bag shown in the picture. i actually paid extra from this vendor to get the soft bag because i don't have a good impression of hard case. but i end up getting a hard case. i could have ordered it from a different vendor and save some money. they should change the picture or lower the price.",0
"i have had the q-tower system for a number of years, through three different vehicles. all in all a great rack system, except for two items: the cost of the little parts that you need to convert from one vehicle to the other are stratospheric! i really don't mind yakima making their money on the big ticket items such as towers, boxes, etc. but the little adapter items should be priced more fairly. it seems to me that once you are locked into a yakima system they fully intend to hose you on the little things. too bad. further, the yakima website is a mess to try and find the specific little items and accessories that they intend on hosing you with!",1
received the kit in timely manner in good condition exactly as depicted already placed it in my suv for emergency usage hopefully it will function as intended when needed?,0
is this seller kidding? you can buy this . cheaper at walwart.also another irritating thing is you have to find a female quick connect to screw onto the handle... none of the male will fit due to the hole being too small....,0
"the equus battery and charging monitor is sturdy, easy to use, and otherwise nicely made with a lit digital voltmeter screen and three colored led's reporting battery charge and charging system performance. the voltmeter is relatively accurate between and volts and reports battery and charging system performance accurately. my frustration is below volts and above volts the equus reports essentially volts; below it is dark, reporting nothing. they should advertise it's range as to volts for those of us hoping for something more.",0
"i guess i'm responsible for this one. i meant to by food grade silicone lubricant, but instead got this product. this product contains oil and should not be used near food or anywhere you don't want to get oily. i use food grade silicone to preserve my rubber scuba gear and it goes on dry, but this stuff can't be used for that because it makes a mess. i'm sure its ok for other things.",0
"i had the autolock engaged on the clutch pedal of a car with an alarm and starter disable. the next morning the autolock was laying in the street where the car used to be. had the autolock been effective, it would not have been possible to push-start the car, which the thieves did.purchase the autolock only as your weakest layer of security. a well-installed alarm, multiple kill switches, boot devices, etc. will do much more to help you keep your car.",1
"the product specifications say""product dimensions: x . x . inches ; pounds"".this is probably the dimensions of the package, not of the product.this is a product that i might be interested in, if the description was accurate.i am sure that the product must be at least inches long.i am submitting this as a review because i cannot find where to report it.easy-access trunk organizer",0
found this product to be what i was looking for and easy to install.only wish toyota and weather tech had some type of anchor for the passenger side front mat also. the coverage is great and so is the fit. the rear mat fits right in place no movement.,1
"ok. i was going to purchase one of these heaters for my son's california car that doesn't like the cold, but after seeing the negatives, won't buy one.sorry, don't need the aggravation.",0
"i haven't get chance to use it, but it looks ok, it is very small that can fit in your pocket.",0
"i received this wrench as a gift and was initially skeptical that i'd be able to use it with my small air compressor (a hitachi ec rated at .cfm@psi). while i wouldn't recommend this combination for an auto shop, i've found that for occasional use around the house, it works great. i've used it for removing things like lawnmower blade bolts, frozen nuts from plumbing fixtures, lug nuts, etc. with no problems at all. i was a little disappointed, however, to see that the wrench was made in china. i figured with a brand like ingersoll-rand it'd be a pretty safe bet that i'd be getting a us-made tool, but that was not the case. if i had bought the tool myself i would probably have bought a different brand for this reason alone. however, the tool works well and the build quality seems good, so i can't really complain.",1
"i bought this cushion because the seat in my car, while comfortable for a daily commute, is insufficiently padded for longer drives.obus forme gel seat seems to be solving the problem nicely. the fact that it's fairly thin and flat is actually an advantage for me - with a thicker cushion, i'm sure my head would be hitting the roof. i thought i would need to trim the edges to make it fit in the car seat, but again, because it's thin, it turned out to be just fine as it was.i'm taking one star off because the cushion has an unpleasant smell. i hope it will fade in time.",1
"purchased these ice scraper mitts as a future xmas gift for my kids ...they look like they're going to work, let's just hope we won't have to use them next winter.",0
"air cooled engines like this one aren't necessarily designed to last forever, so if it is indeed reconditioned, i would want to know how many running hours the generator had, and what warranty exists or remains.this generator at amazon has the prefered vanguard series engine, while not quite as good as a honda gx series, there is nothing wrong with the vanguard series engine. lowes and home depot sell only the lesser model briggs engines. this might be a good deal but be aware of what it is you are getting.also find out if the wheels are included, and understand any potential shipping restrictions as well.",1
"the ordering process was a bit confusing due to immediate checkout which automaticly added the shipping which was supposed to be free. after a few phone calls and a promise to remove the first item and being told to place a new order i now was getting two generators one with free shipping and the second one with shipping. another call was made and after a threat that they would only do this one time they removed the second generator with shipping and credited my credit card. the generator arrived and after opening the box i noticed two motor mounts were broken. i have contacted the customer service and as of two months i have not received new motor mounts. perhaps amazon can help speed up my motor mount replacement. thanking you in advance, robertps: i am hoping the generator starts after i replace the motor mounts",0
"dimensions listed in description are wrong. see product images, i've posted an image of the correct dimensions of the item i received. use them for planning only, northern tool may change suppliers or have multiple suppliers. added metric dimensions.",1
"i purchased the ztl cable chains for my suburban. used the chains a couple of times and they worked well. fit the tire nicely. i have since sold the suburban and purchased a ford excursion with larger tires. the fit guide showed the new size tires are within the size specs for the ztl chains. well, the chains will not fit. i contacted customer service and received no help. i did get an explanation about how tire manufacturers are allowed % variance to the tires and my tires just must be in the variance. sorry, too bad. i was not offered anything in return to get new chains from scc to fit the tires the ztl were supposed to fit. i purchased a new set from les schwab that say, and do fit perfectly.",0
"installed this in a new chevy van. the van only came with a single, wire horn which made replacement simple. i went the route of splicing new female wire connectors into the factory wiring and preserving the factory horn connector. for those not up for this challenge, simply cut the factory connector off and crimp on weather resistant female wire connectors. i had high expectations for a loud truck-like sound. no question that it is loud...far louder than the wimpy stock horn. it is not the deep, booming blast you get with multi trumpet air horns. overall, i am quite pleased with this horn: compact unit, simple install, attention getting volumne/sound. as a bonus, it includes a horn relay (not needed for my application) which is not listed in any online listing i viewed.",1
"my sound sticks arrived a few days ago. they are wonderful, i expected them to be, i have never seen a bad harman kardon product.these sticks put out better sound then my very large system.i found out something only after the speakers arrived. that is they are made in communist china.for a lot of you, i understand that makes no difference.it makes a great deal of difference to me if i had known before the purchase where they were made i would not have bought them.with all of the democracys with cheap labor in asia, there is no point in making an enemy stronger.",0
"i bought this product after reading some reviews placed around. even though it proved its utility up to a certain degree, since the beginning we had problems with the design, since it makes it a little uncomfortable to attach to the computers. after a while, some of the computers in my office stopped recognizing it, something that did not happen with other drives of the same maker.",0
i bought one but could not use it znc had to return it. it requires another tool attached to the end of it to be used. ordinary wrenches will do the same job.,0
"i initially purchased the power supply to test some electrical stuff that i am working on, but found that it is a very robust unit, able to do more than simply check to see if relays or horns are working. currently, i have the unit hooked up to a electrolytic rust removal tank in place of a battery charger that i was using. the unit has been putting out power to the tank for three days straight, with no signs of overheating at all.i would recommend this unit very highly. perhaps the only thing that i feel the unit could use is an amp meter in the face of the machine. i know the more expensive units have this, but i just thought it would be a nice addition.hopefully this review gave you some idea of my experience with this unit.",1
i have owned a few inverters and this one is the best. my last one was a watt xantrex which didn't have the digital reader that monitors the battery and the output. uses minimal power when turned on and not being used. cooling fan only comes on when needed. i am very pleased with this purchase.,1
"i bought this unit for my parents,i like the fact that rca sticked with a regular round volume control instead of a up/down buttons.mp feature works great.and all in all i think its a great value.",0
"these pants are an excellent buy for the money! i've worn them during two , mile plus trips and i wear them during some of the cooler days i ride here in montana. the leather is soft and the pants are comfortable.",1
"multimeter is ok. if you want to measure low voltages or continuity, make sure to replace the probes first. there is something wrong with the metal coating of probe tips. you have to press the metal tips hard to hear the buzzer. after i replaced the probes there was no problem.i suspect the metal plating of the probe tips is improperly formulated. it probably suffers from some type of oxide forming on them that has poor conductivity. you can rub, but it immediately forms again due to the exposure to air.",1
"the ""head rest"" is anything but a ""rest"", it hurts! the creeper works great, it's low to the ground and will roll over stuff that will stop other creepers. but the head rest is terrible; also, occasionally you will want to put your head on the upper pedestal/""dogbone"" areas but the bolt heads that hold the wheels are right there, ouch #! i'm going to modify mine by tearing off the existing head rest and gluing some foam there and on top of the dogbone pedestals too. if you are over ' tall you may want to consider something else; your hips must be above the lower dogbone and if you're too tall your head will hang off the end.",1
"pro: works great just like it says and helps spread the message of ron paul!con: is not off by default so whenever i have the headlights on, its on by default and the remote is very short range so i can not turn it off by remote while i am in the car. worried it will get me pulled over someday.",1
"i received this model as a gift for christmas . it did in fact save me one morning from a dead battery. that was the first and only time i used it for that purpose. the next time i tried using it, the battery was totally dead.. so dead it wouldn't power the led lights on the front. it sat in the garage plugged in the whole time. whether this was a bad idea or not, i don't know.the compressor worked decently for topping off tires. i just (today) purchased a replacement internal battery from zbattery dot com for over $ after shipping. i was half tempted to just replace this, but thirty bucks is thirty bucks. and if you do have to replace the battery, the innards of this thing are a booger to get to. more screws and wires than i expected.",1
"i only needed the tool for removing the gm-style spring-clip that holds on the door handle (th tool from the left). after many unsuccessful attempts, i ended up taking the car to a shop to get the job done for $.",0
this is the greatest deal i have seen on the internet and if i had the money i would buy it.,0
"amazingly fast shipping. i ordered this on tuesday and had it on wednesday with normal shipping. the image quality is better than expected, and works well in the dark. ir led's illuminate about feet as the description states. would have given stars but for the complete lack of instructions. as it ships, the camera does not produce a reverse image as you would need for a rear-view camera. you need to pull the little white jumper off the pigtail wires to activate reverse image mode. once you do, it works great. the seller should consider putting this information in the box or on their site.",1
"these are not quite as bright as an incandescent bulb but close enough that i can live with it. also, amazon is shipping out the older version of what is pictured. it has three regular led's instead of the two surface mount ones shown in the picture. this makes it longer by about /"" and not as bright.",1
"i just bought one of these for my new car. it works soooo nuch faster than a chamois. i can tell that i will get better at it with more use and with more use the squeegee will take on the shape of the car. it dried better than the chamois that iwas using and left no water spots on the car. i used the rag that came with it for hard to get to spots, but that was a small amount compared to the whole car.",1
"este probador de modulos y sensores es de gran ayuda para el mecanico profesional, y lo mas importante es que trae instrucciones en espa&ntilde;ol sin las cuales no es posible utilizar con eficacia este producto. lo recomiendo como una herramienta de gran ayuda para el tecnico en inyeccion y electricista automotriz. antes de yo tener este equipo tenia que pagar a talleres especializados para que me probaran los sensores de efecto hall y modulos, con este producto ahorro tiempo y dinero.",0
"we wanted this just to make it easier to climb in the back of the truck and to be able reach the windshield when washing--- for convenience. as for washing, my husband still can't reach the windshield on his f-. and, since it must be stored somewhere, it's not very convenient to have to retrieve it every time you want to climb in the bed. by the time you retrieve this handy little step, you could already have been in the back of the truck and back out again. but, if you are physically unable to climb in or have a smaller truck, then this is may be just what you are looking for. seems well made, so we have no complaints about the quality.",0
"not sure if there were any difference with this and the other that isn't laser, but i can feel the quick response with my accelerator. good product.",0
i purchase this item after reading most of the reviews. actually this product creates a really smooth surface on the car body and cleans the contamiations cuased by the dialy use. but i didn't feel that the car is shinny like new. maybe i'm not using it in the right way but i'm really i like the smooth surface.,0
"i have titled this the cutting edge for a specific reason. i cut my finger trying to open the case. this has got to be a major flaw which palmone designers totally missed. the case itself is nice, has a rubber edge for protection as well as on the back. the hinged aluminum cover is where the problems begin. you need a finger nail in order to open the snap of the case. the edge is sharp and if you happen to slide your fingernail against the edge of the case, you can expect to get cut which is what happened to me. the price of the case does not warrant the design flaws and it is way too expensive considering that the life drive already costs an arm and a leg. i hope that palmone will take a look at this case and make improvements for functionality and safety.",1
"i have tried several microfiber towels recently, they are all great in comparison to using a standard terry cloth, that being said not all microfiber towels are created equally. first and foremost always be certain to pull the tags off any towel you use before working on that show car in your garage. these towels i give a good star rating but not five to due to the fact that while being microfiber they still left some minute residue behind on my cars finish. they are better than zwipes, they are much much bigger than zwipes, but sadly pale in comparison to cobra microfiber towels. i feel the cost versus value regarding this item isn't very good, you only get towels for nearly $. so for me this is a once and once only purchase.",1
"i've been using super lube for years, and it's great for clean, permanent lubrication, so i avoid everything else.but although this product is titled ""grease"", it's clearly an oil, and that means it'll migrate much farther and provide a much thinner lubricating film.",1
"i have a honda odyssey. i use full-synthetic mobil oil. i change my oil x a year. i figure if my bmw's schedule oil is x a year, why can't i do it with honda? i bought the k&n oil filter ($) and mobil full-synthetic oil. for the first k miles, it works well. you would need to change oil/filter every k miles. a friend told me about the fram tough guard filter ($), and after k miles, oil is still clean. at k miles, it was marginal. i used to think k&n oil filter was better, but not anymore. i will go with fram tough guard from now on.",0
"unlike the horror stories i've heard elsewhere regarding battery damage during shipping, my battery arrived (upside down!) in undamaged condition. there aren't many auto batteries that can boast that. after removing the original battery i cleaned up the corroded battery terminals with an acid-neutralizing spray. the new optima battery dropped straight in and i clamped it down using the original clamp and bolt. this battery fitted very nicely into my vw gti .t, no modifications required. i now have confidence in cranking the engine on those bitter winter mornings. the only negative is the price compared to similar capacity batteries and the shortish warranty. hence the stars. all in all, a good product and i'm happy with my purchase so far.",1
"i am so happy with this lens. i think this is a keeper. i sometimes meet people who say that it is a lot better to have vr. this may not have it but quality and sharpness is excellent! i used it for sports, and portrait. it is a fantastic lens that will surely have space in bag.",0
"if you are looking for a point and shoot camera this isn't it! if you are looking for a camera for outdoors this takes great pictures in good lighting. if you are taking pictures indoors expect a good number of your pictures to be blurred and out of focus. i even purchased the most powerful flash canon sells and i still do not get good results. it appears the camera often sets exposure incorrectly by metering incorrectly but this is just a guess... in compairison a $ point and shoot digital camera beat the pictures i took with the digital rebel. perhaps if i could customize some of the settings more that would help but then if i have to set everything all the time then it sure isn't a point and shoot as the automatic mode, i found, doesn't do very well figuring out lighting.",0
"overall, it is a good product. the sound quality is mostly clear when in range and it is easy to use. my main gripe is that everytime i shut off the engine, i have to take it out for a few seconds and plug it back in to get it to work. otherwise, it won't turn back on when i hit the power button. i get in and out of my car a lot. it's really annoying.",0
"i feel to don't be defeated, when i choose to use a bosch platinum ir fusionspark plug, and they usable well for bmw ise e year .",0
"after somebody tried to steal my pickup truck twice in a month, a police officer told me to be aware that the bad people was coming back for my truck... he recommended buying the club although he was very specific not to buy the kind they sell at wal-mart. he told me to look around for a club made specifically for trucks like mine, a gmc . i was glad to find it at amazon and i don't regret it, maybe it is twice as expensive but it's worth the price... i still have my truck...update: years in a row... i still have my club... i still have my truck... //",1
"we've had this unit for about a year, and we recently bought one for my wife's father. good unit that we used during hurricane ike when we were without electricity for almost weeks. we ran a light, small tv, and fan without a problem using the cigarette plug and starting the car (tahoe) from time to time to recharge the battery. we also use it on roadtrips so kids can play dvds and we can recharge phones that don't have car chargers. some reviewers complained about fan noise-level, but we don't find that to be an issue. our only issue was that the cigarette lighter plug is plastic and it broke one time when trying to remote it from car lighter. the screwoff tip broke part of the threaded plastic wall inside it. i superglued the plug together and haven't had an issue since. all in all, i think this unit is a good value.",1
"i expected to receive a metal emblem (magnetic) to attach to my car. in reality, it's plastic, and just has sticky stuff on the back. it's still an awesome design though, and i do get lots of positive comments on it. just keep in mind that it's very permanent.",0
"i received the item in a very timely manner, it was easy to install and easy to operate. thank you amazon i would recommend using amazon to my friends",0
"the product arrived in one week. the winch is fine, but the ""switch"" does not work. (does not recieve power and the battery is fine.) we called a dealer rep. repair shop and they sent us a new switch. the problem now is the wires on the new switch are too short, so they have to be spliced. we do not have this working yet.",0
"some of the white cotton lining was not attached to the sheepskin so i had to sew it and it won't hold because i think it was just a defect but i love the sheepskin so much. i sent a note to customer service just so they would know, but have not heard a reply of ""thanks for the info"" but i am going to just keep this one until it completely comes apart. i will say that it is wonderful to have it over your steeting wheel and is worth the price. i just hope they take care of the defect in sewing.thanks!",1
"i have used optmas in my cars since the s.i have used them in my buick gn and multiple corvettes. they were the best. however the last copule of years something has changed. i use to let my vettes sit for weeks and they would start without a problem. now they cant sit for more than two weeks without going dead. once they are dead forget about charging them. months ago i changed the optima n my callaway vette to an interstate and can go a month with out a charge. i also examined the electrical system the only draw is the clock and factory security light. tonight the same problem in my gn. the car sat for three weeks (red top battery is months old) and the battery is dead and wont take a charge. i never had a problem with the yellow tops or red tops in the s, and now i have the same problems with both. i think something was changed in theses batteries and i am now done.",1
"i was a little skeptical putting this on the backseat of my vehicle since the top part hangs over the head rest, but the nice feature about his organizer is the bottom portion can be tied down and doesn't just flop around like some others i've seen. it does take some wiggling around to get the ties down underneath the seat, and depending on the type of vehicle you have, you may have to 'find' something to tie it to, but so far, it's worked out well. i primarily use this for my daughter's items and can stuff quite a few things in the smaller upper pockets (pacifiers, bibs, small toys)and larger items in the lower pockets (wipes, books, clothing). overall a good purchase!",1
"i was a little disappointed because i thought this will come with two stopper so that i can stop both front wheel in the garage but it is only one and i need to buy two. also, it is a little two low (little bump) and my suv can easily go over it.",0
"this thermometer is not fancy by any means, but its small size and simplicity is great for in the home. we use it mainly in candy making, but find other uses for it all the time.",1
"my husband really likes ithe said it was what he was looking forhe has not used it yet,but that is okat least when we need it it will be thereto help us out in a emergency.thank you",0
"i heard this speakers from my neighbor and they sound great. just a word of advice...i added them to my wish list and they were $ with free shipping. later amazon changed the price to $ but you have to pay $ in shipping charges. i will wait for amazon to bring the price back ""up"" to $ with free shipping. great speakers for the price!!",0
"bright and white as advertised. longer wider beam throw as advertised. i felt it was worth every penny of the $ i paid for it when i first put it in. then, only four months later, the left bulb burned out. reading other reviews with similar premature burnouts, i think sylvania has a qc or design problem with the silverstar ultra series. this might apply to this silverstar series also since the only difference is the color temp.",1
"i made sure to read the reviews before i actually bought these & i was a little nervous about how hk gets so dirty. i am a neat freak lol. and yes, they do get dirty fast. however, i found a way to get them clean. bleach water.spray that on there, let it sit a minute & either wipe it off with a paper towel or spray it with the hose, they look like new. so don't let that turn you off from buying them. they're super cute! i got the matching steering wheel cover & i get so many comments on how cute my car is. :)",1
"good quality, storage case is a plus. tool does it's job. just make sure you grease up the threads before using. a few shots of wd did the trick for me. pair functions fine, no slipping on the spring encountered during compression if you use the pair on opposite sides of the spring. hold down pins won't work if your springs are too thick. not a problem because they retract out of the way.",1
does anyone know where or how i can acquire a longer straw? i'm using this silicone can to lubricate under the belt of my treadmill and i can't reach all the way.,0
"i wasn't able to use this player through my pioneer vsx-txvi avr, would not pass video via hdmi. i believe this is a pioneer receiver problem and not the players fault? some people sent the receiver in for a firmware fix and it seemed to resolve this issue.the only way i could get the player to work was straight through to the display(hdmi), and it rendered a beautiful picture. i believe a fimware fix might be in order from toshiba to fix this problem, until then, i'll keep my st generation xa that works just fine for now.from what i hear this is the best player to date, best sd upconversion thanks to the awesome reon chip inside, and the build quality is fantastic, anodized aluminum sides all the way around. the player is half the size of my xa.i'm really in a small minority group having an hdmi issue, if you want the best hd dvd player, get this one for sure!",0
"this gas lock is very cheaply made! turned it the wrong way with the key in one time wrong, and the whole assembly/lock mechanism came out on the key! buyer beware! follow the instructions to the letter!",1
"at supposedly watts, i thought this would be a perfect carry-along to run small tools,recharge phones,play cd players,devices,etc.wrong! for recharging phones;ok. small cd players;ok. dremel or smaller similar tools,nothing happening!just a loud high squeal which denotes the appl is pulling more amps than this weak ass unit can supply. should have gone for the higher wattage model which can power a wider asst. of appls. the only positive is the cig lighter plug-in instead of direct-to-battery hookup which is a pain in the ass.",0
not certain how well this if you need it and hopefully i wont have to use it i will let you know if and when i have to find out,0
"i have an ' polaris sportsman , which by itself is not a slow machine. once i added this filter as a replacement for the original, however, it was a whole different ballgame. i immediately notice the boost to acceleration and pickup from the motor, and as someone who rides mostly off-road in the desert i'm sure i'm adding longevity to the bike as well. simple install; fits directly in place of the stock filter. a very inexpensive way to grab a few more horses.",1
never got them out of the box . won't say it was a waste of money because i don't know that for sure,0
"while the price is cheap, you really do get what you pay for!!! while this may be ok for home use once in a while, that's all it's good for. for comparison, a real /"" air gun like a snap-on mg. , ft. lb. (, n*m) of bolt break away torque! ft. lb. (, n*m) of recommended working torque!!! let me tell you, makes a huge difference. not only that, but holds up for a very long time, until you have to get it rebuilt. the snap-on is also lighter in weight!!! then again the snap-on is $ or so. i've used a few chicago pneumatic tools in the past and they were junk!!! snap-on tools are also made in america!!!",0
"from the first day of use the unit has developed a significant oil leak that sprays the entire unit with oil. since we are a new home contractor we rely on this unit every day. after contacting a local service center they state it could take up to -months to receive any parts for the generac. they contacted generac to see if there was any product recall or any other problems like this, generac states there isn't. but i know other people with the same unit and same problem. i orginally ordered the dewalt generator but couldn't wait any longer after backorders so i settled for this unit. i guess it pays to wait.besides the oil problem the unit is very reliable, fuel efficient and is quiet.",1
"this is a reasonably well-crafted book, but without any trace of the originality i was hoping for. the setting is undistinguishable from a number of other fantasies. there are some memorable and well-written characters in the book (for one, iselle, a strong-minded princess and cazaril, a stoic noble), but they do not make up for the hype. i was glad i waited for the library copy to get to me, and did not buy it, as i intended.",0
"got two of them month ago and set it up through a whole day. it really took me some time to figure out the right wire, because the diagram on their website is not so accurate for one of my car.(for avalon, the color of the wire for the door is not right). but once i set it up, it worked perfectly. i can control it at about feet away from it. although it's not feet, it is good enough. i gave it stars only because it is not as easy as what i thought to set it up, but maybe it is different in your case, depends on how good you are at electrics. :-)",1
this is better than some other's i've tried...it hasn't died yet.placing the sensor probe in an appropriate area is tricky. my gauge shows outrageously high temps (even in the winter) until the vehicle is moving then it is pretty accurate. the probe has an adheasive back to allow you to stick it somewhere. i haven't done this because i'm moving it around to see where it works best. i've tried a few of these type of sensors and none seem to be as good as the factory installed types on the cars that are equiped with them (kind of a no brainer).bottom line...better than nothing for me.,1
"pro - quickly filled a tire from psi to . (&lt; minutes)con - light weight requires you to hold the compressor so it doesn't bounce around or flip over. also, for it's size it's pretty loud.overall- worked well, you just have to hold it down on a flat surface during the entire fill time.",1
"wow a . increase in a week amazon is getting crazy....everything is going up except our paychecks, way to kick us when we are down",0
"the sound is great, comfort, price is great. if you plan on getting mobile when you listen to music they are likely to fall off your head. that is my experience. make the check out to cash.",0
"i have an ' polaris sportsman , which by itself is not a slow machine. once i added this filter as a replacement for the original, however, it was a whole different ballgame. i immediately notice the boost to acceleration and pickup from the motor, and as someone who rides mostly off-road in the desert i'm sure i'm adding longevity to the bike as well. simple install; fits directly in place of the stock filter. a very inexpensive way to grab a few more horses.",1
"the hammer is a great product, but the installation is bogus. first, the recommended velcro doesn't work because there isn't enough surface area on the back for any velcro to attach, and, in fact, parts of the back are concave which makes the velcro impossible. there are, however, holes for a screw installation. i was able to remove my center console and attach it with three screws, without any damage to any electrical system in the car. now that it's attached, i'm happy, but the directions were a little lame with regard to installation. otherwise, stars!",1
"seems i reviewed the wrong product here a while back, so i'll remedy that. this gate valve was easy to replace and works well.",0
"barely a year old...works great. small crack on screen but screen is still readable. i got a new one for christmas, or else i wouldn't be selling this one! it's a good deal!",0
"if you don't have a real back problem, but want some lumbar support while sitting at a desk or computer this is comfortable. it works mostly with office/computer chairs, but the strap doesn't wrap around a lounger or recliner. eventhough you can't strap it down, it does offer some support in a recliner. i had a temporary back problem and it didn't help. i gave it to a person with severe, chronic back pain, to try. unfortunately, it was of little comfort. it deflates easy, too. i have to keep reinflating it. i rated it a -star (not less, not more) because it does have some benefits. now that my back problem is gone, it does help at the computer. however, for real chronic problems i would try a different product.",1
"i have an ' polaris sportsman , which by itself is not a slow machine. once i added this filter as a replacement for the original, however, it was a whole different ballgame. i immediately notice the boost to acceleration and pickup from the motor, and as someone who rides mostly off-road in the desert i'm sure i'm adding longevity to the bike as well. simple install; fits directly in place of the stock filter. a very inexpensive way to grab a few more horses.",1
"the product is definitely a good idea, but we can't seem to find the best place in our car for it.we'll keep working on it. good product.",0
this has worked well and i have used it for several different applications. my number one application was to load a cc motorcycle into the bed of my pickup. unfortunately for the height of my pickup it could be a little longer but i have found all i need to do is back up to a midsize hill and it works fine. i also used it for moving and it is nice just to be able to walk right up it into my pickup bed. have to be careful in wet grass becuase ther is no rubber traction matting. the directions were a little hard to follow as well but overall they are holding up well so far and i have no other complaints.,1
i was shocked to find this product at the price i found it. amazon continues to be my favorite on-line retailer.,0
"thought it was a bit pricey, but it came so highly reocmmened by my spa manufacturer to maintain the cover. haven't actually used it yet, but will shortly.",0
"i bought the ""wagan ortho cushion"" and it does not meet the deminsions at all. the total lenght was to be "". it's /"". etc""how can wagan screw up something like that, or did they? making something to short by accident and lying to the people until it's fixed.",1
i have qustion is this item have world cherokee in the chrom or we dont have any world in the itemi mean this item is this clear or have print chrokee inside,0
"total time on install was a little over an hour.this does require some welding and drilling.tip: i did not use the bolts that were supplied with sway bar.i used /""grade# bolts with flat and lock washers and nuts. sway bar does a great job while pulling our pop up camper.",1
"this scanner (kit) reads both obd and obd systems. it helps alot with troubleshooting emisions systems and controls. it also reads out data on systems with the engine running,o sensor, t.p.s.,coolant,rich or lean fuel injector setting and more. i think it is the best affordable scanner.the cp is a cp scan tool with the cables needed for obd readouts",1
"it does work as advertised.. but then, so does a tennis ball suspended on a rope from your garage rafters, just touching the windshield of the car. and a tennis ball never needs batteries, either.",0
"first, the pros: it works. it holds the jack handle to the jack standard. that's the primary purpose of this product, and it performs that job admirably.however (the cons): it's a big, tough, hunk of expensive molded plastic, and it doesn't have enough clearance for the bolt and nut of the clamp attachment at the top of the standard. installing and removing the keeper with the attachment in place is tough to begin with; in below freezing weather, it's a real pain in the neck.if you don't have the clamp attachment installed, it will work great.i suppose one could cut off the parts that interfere with the clamp attachment's bolt, but i think i'd rather put a section of bicycle innertube around the handle, another around the standard, and cinch a $. thumbscrew-style hose clamp around them to hold it all together.",1
sorry but ordering this was a waste of time and return shipping. muffler looked well made but selling truck it was going on and wanted more oem. almost foot shorter than original and i did not want to goof around with making filler pipe then when people looking at truck for purchase that would be the first thing a hear when they try to chew you down. should be closer in size and something said about some though not difficult modifications needed. i looked at description and i guess i should have read more the dimension are given but should be more up front about being universal,0
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"this is a good stuff, now i can see kids sitting behind me as well as outside, sometimes they fought, i need to figure out who started it, :-).the only drawback is the image from the mirror is more shaky then the original one, it may be caused by the weight of the mirror. you may be surprised by the hook when you mounting it, it looks simply like hand-made piece.in general speaking, it is good for the price.",1
"el producto que ofrecen en la pagina de amazon.com es el que recib&iacute;, por eso considero que el verdedor es responsable, vende lo que oferta. me parece muy bien.",0
"i have not used it yet, but the delivery was quick and looks exactly as expected. i hope it works as good as it looks.",0
"tengo el mpio desde hace un par de d&iacute;as y de momento todo perfecto. eso s&iacute;, tengo la duda de si soportar&aacute; tarjetas sd de m&aacute;s de mb. si alguien lo ha probado que nos comente los resultados. en cuanto al reproductor en s&iacute;, la calidad de sonido est&aacute; bien (un . sobre m&aacute;s o menos), el manejo es bastante r&aacute;pido de asimilar, y en general no le veo ninguna pega. buen juguetito. saludos desde &aacute;vila - espa&ntilde;a",0
"i bought this to help me out during my recovery from prostate cancer surgery, but it did not help enough by itself. i expect to use it while kayaking when i recover to do that.",0
"this stuff is really terrible. it is very thick, and will stick out like a sore thumb when complete. i did my wife's brand new black toyota, so there was no issue of fading paint. i also thought, ""you can't get black wrong"".in addition, it takes several days just to fix a little scratch. after each application of the different items in the kit, you have to wait hours to dry. after all that work it looked like the paint melted in streaks. also, you have to be real careful with the wet sanding or you can scratch the original paint around the scratch. i would rather have my old scratch back and use a sharpie.avoid this product.",1
"good for a very light trailor, afraid to tow pound avalon with this....great idea,but looks like it could fail under stress",0
