comments,Helpful
"for whatever reason, this stuff wasn't the oxidation miracle i was hoping for. i didn't throw the easiest job in the world at it--granted. i was trying to improve the appearance of an older oxidized black car roof. i went over it about times as directed with tr and appearance was only moderately improved.even the final finish on areas of the paint that were in good shape didn't have the glossy sheen i was hoping for when finished.i've had much better luck with turtle wax color back on oxidation than this product--and i don't think anyone hails that as a top-shelf solution.in general i simply wasn't impressed. i guess it works a little--or maybe it works really well on new car finishes that are in very good shape. kind of don't know why i didn't have the same great experience as everyone else...",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
these are heavy duty extra wide wiper refills. they will not fit in a standard car wiper blade. this information should have been part of the description. and now i have to return them.,1
unit was very easy to install works great. make sure you us a good ground with the horn tried to use a grounding bolt that was close did not work.,1
"does everything it is supposed to do. the converter box is a bit on the big side, but it's great to have the extra power on long flights. warning: although the unit is rated at watts, enough to power even "" laptops, some airlines only provide to watts of power to their power plug. no problem for mp players, but power hungry laptops will not get recharged with this, but it will definitely prolong the use.",1
"i was relatively satisfied with this leather conditioner, my couches definitely felt softer after the application and restored some of their luster. i did however feel like a little bit of waxy residue was left behind and wasn't sure if it would get on my clothes or not. a month after treatment, the luster has begun to fade and may need a follow-up treatment sooner than the recommended month interval. i did clean beforehand with lexol's leather cleaner. my impression is that the conditioner is partially absorbed by the leather, but also leaves a thin wax-like coating. i would have been more satisfied if the conditioner was absorbed more deeply into the leather.",1
"quite a few babies here complaining about noise. face it, all air compressors are loud. but its definitely tolerable for the short duration required to fill whatever your are inflating.i hate going to the gas station to fill up my tires with air. this tire inflator gets the job done, and it its affordable. yes, the ac cord is short, but extension cords are cheap.",1
"i've been running this battery for over years in a cold climate in my subaru wrx (. l flat ) without issue. the starter has started to sound a little weak on colder mornings, though so i just picked up a new one.one thing to note, this battery does not come with the posts (terminals) in the picture. shame on you amazon. show a picture of what you sell. the posts are available for around $. also, the battery is cheaper at the website i ordered the first pc from, [...]. i should have checked there first. i would have saved over $.",1
"i bought this becasue my ford constantly pops it's check engine light. considering the visit to the dealer is around / of a bill each time, i figured this would equal two trips to the dealer.it does a nice job of reading the codes and resetting. it also does a nice job of monitoring the sensors. what it will not tell you is exactly how to fix your problem in many cases. i am an ex-service manager (from the pre-techno era) and reasonably accomplished mechanic. even i have to do research after collecting the code. determine why you have a particular sensor reading. different things can trip the same sensor.this is a well built tool to help you in your diagnosis. it is not the automatic answer machine some people may assume it to be.i think this tool should sell for under a bill. that detracts one star.",1
"i ran a ps, a "" color tv and a laptop all at the same time without any trouble. the unit stayed nice and cool.",1
"this radio basically works as advertised. the description said there was a fine tuning control embedded in the tuning knob but i haven't seen it. i can't get any tv audio but then over the air tv is difficult to get where i live in any case. i am able to tune in the am and fm stations that i listen to, which are not particularly strong signals and are a bit tricky to get on my other radios so it's good enough. when you charge the battery by cranking for seconds the charge doesn't seem to last for a particularly long time.",1
"i dont think you can find a better meter for $. i have a couple of these meters because i prefer to use these instead of my fluke out int he field since i find my self dropping my multimeters or loosing them. these meters dont seem to be too accurate for measuring small values since the reading on the screen when nothing is being tested is sometimes as high as mv but if you dont need to be too precise then this meter would be fine. also it takes awhile for the reading to steady, when measuring resistance the meter bounces about or times before it settles on a reading.",1
"although i feel i will get years of use out of this product, there are a few items that disappointed me:. instructions are incomplete. for the most part the instructions are clear, but they left off the final step of putting the last piece on the cart. not a big deal - anyone should be able to figure it out.. delivery - took over a month to get the product (backordered twice).. assembly - instruction say not to use power screwdriver so as not to overtighten screws. you will wear out your wrists if you assemble this manually.. sturdiness - i waxed cars the weekend this arrived. i found that it moved quite easily and was very comfortable, but my lb body caused the seat to sag. i was expecting it to be much sturdier - especially for this price.. storage - the storage areas are really too small to be useful unless used for small hardware (screwdrivers, small wrenches, nuts, etc.). not big enough for power tools.",1
"i do not drive in the snow very often at all. i have a large suv that is not x, so i purchased these just in case on our utah trip. i did end up needing the cable-chains. they were very simple to use. not having to run them over in order to put them on was the greatest invention ever! i did not rinse them off for three days after i took them off, and within that delay they got a lot of rust on them. i don't know if that's normal or not?? i sprayed wd on them and put them away.",1
the inverter does exactly what it promised to do but it is very loud. i kept thinking my car window was open and i was hearing road noise.,1
"these fake logs are a great addition to the fire dancer gas firepit, the only caution would be to order them seperatly from the firepit. if ordered togeather the log comes installed in the unit, this allows it to move about during shipping, causing it to be damaged. the damage on mine is slight but could easily have been worse. a little packing peanuts might also keep this from happening.the unit is great fun on our front porch, my wife like it a lot. i especially liked the statement on the box stating without a fire you just are not camping!",1
"this charge controller works as any voltage regulator does. i use it to regulate a watt solar panel that maintains the charge on a gate opener battery. would have rather been told in the product description that it was not weather proof. had to seal the case where the front & back meet. since it works as advertised, will use it until the circuit board corrodes and fails.",1
"we bought the canoe kit to work with our existing luggage rack on our jeep laredo but the foam blocks were not tall enough to work. we kept the kit though as the tie downs are of good quality, figuring we could use the foam blocks another time on a car with no racks. i would recommend measuring the blocks against what you have before relying on the name ""universal"".",1
"hi folks,i use this wax all the time in between my regular waxes with a professional carnauba wax. i find it easy to apply and remove with little effort on my part however, (and you knew there had to be a down side) if you are looking for a long lasting shine, as vinnie would say, ""forget about it""! all it takes is a good rainstorm and this wax is finito! if you want a fast shine with little effort then go for it, but if you want, a long lasting shine then you are still going to have to go the rout of a good quality carnauba paste wax.how's that for a smooooooooth review?! (lol)",1
"i have an ' polaris sportsman , which by itself is not a slow machine. once i added this filter as a replacement for the original, however, it was a whole different ballgame. i immediately notice the boost to acceleration and pickup from the motor, and as someone who rides mostly off-road in the desert i'm sure i'm adding longevity to the bike as well. simple install; fits directly in place of the stock filter. a very inexpensive way to grab a few more horses.",1
"the item itself works great, if it is plugged into the wall. it uses batteries on a daily basis....but if you keep it plugged up, it works great!",1
"i attempted to use this mixer with lb bags of cement to use with quikcrete walk maker molds. lbs is really just too much for it to handle. it did eventually mix it, but after all the work to roll it and the need to clean the mixer periodically, i found it more effective to just go back to the wheelbarrow and hoe.i wont be getting rid f it just yet though. it is a great idea and effective for smaller batches, just not what i needed it for,",1
does what it's supposed to do. seems well made. probably could get by with a less expensive model. i used it to diagnose an ses message on my gmc sonoma .. o sensor failure according to the code generated. bought a new sensor at autozone and installed. pretty much broke even cost-wise from what a shop would charge. will come in handy next time the ses light comes on.,1
"mop does a good job. microfiber rules for this type stuff. silver metal handle is better than plastic or painted rolled sheet metal, which is what one would expect for this type product.",1
"bought it to patch a pipe break temporarily, until we could get the car into the shop for an exhaust system replacement (big bucks). the tape is of good quality, and it sticks to anything. it is fairly easy to handle. the only warning i give is that is does not hold up at all under conditions of vibration. if you are going to cover a hole in a muffler or catalytic converter, this stuff will probably work out well for you. i used it to wrap around a severed pipe (inlet to the converter). on the first day after application, the tape sheared due to vibration. not really a problem with the tape; it just wasn't designed to withstand vibration. so, keep that in mind.",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"i bought these off of tire rack for $ plus shipping. $ total. rip off. i had dot approved $ lights that outshined these expensive bulbs by a wide margin. the low beams are a nice color of white. not purple/blue. plus, it is not very bright. not as bright as my old cheap bulbs. the high beams are also white, not blue at all. i was really excited about these ""high performance"" bulbs, but it was all hype. packaging, marketing, high price, make them seem ""better"" than the rest. they don't look anything like real hid's. anyone who would confuse the two must be blind, or just retarded. do not buy. you have been warned.",1
"i have had the q-tower system for a number of years, through three different vehicles. all in all a great rack system, except for two items: the cost of the little parts that you need to convert from one vehicle to the other are stratospheric! i really don't mind yakima making their money on the big ticket items such as towers, boxes, etc. but the little adapter items should be priced more fairly. it seems to me that once you are locked into a yakima system they fully intend to hose you on the little things. too bad. further, the yakima website is a mess to try and find the specific little items and accessories that they intend on hosing you with!",1
"recently, we had a power outage here in seattle. at the sametime our ground was completely saturated with water. these conditions pose a big problem for us because our furnace is located in the crawl space. the crawl space underneath the house in the lowest point within lots. i have two sump pumps because i have experienced needing more than one to keep from being flooded.my remedy was to use the coleman power inverter to run one sump pump and alternate that with the furnace to keep the house warm. yes, there is a bit a technical reading to set it up. if you don't understand the the technical reasons for a secure connection to the battery, you may be in over your head. when i am messing with watts, i'm not leaving anything to chance. i happened upon the above review because i liked the watt model so much i am upgrading to more wattage.",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"this product works well. it has a low clearance to fit underneath many vehicles. the built in funnel keeps oil off your garage floor or driveway. holds all the oil for most mid-sized or smaller cars or small suv's (which is what i have). you can store it sitting up or laying down and either way, the cap sits at the top...so even if it's not a total seal, you won't end up leaking oil all over the place unknowingly. i like this product.",1
"pro - quickly filled a tire from psi to . (&lt; minutes)con - light weight requires you to hold the compressor so it doesn't bounce around or flip over. also, for it's size it's pretty loud.overall- worked well, you just have to hold it down on a flat surface during the entire fill time.",1
"the jump-starter works fine, but the air compressor is cheaply constructed with plastic gearing. inflating a tire that is completely flat causes the pump to get very hot, the hot metal part melted the plastic gears in my pump. the pump will stop working when it overheats, but the damage will be done. the jump-starter and light will be the only thing that will function afterward.",1
"i evaluated + cargo storage devices. i rolled the dice and went with this unconventional solution. though the packright is rated for pounds, the volume capacity is perfect for sleeping bags, pillows, blankets, etc. installation only takes minutes and requires only person. my first install was - minutes. my second install was only - minutes since my straps were already set for my vehicle. for our next trip, i will try to find a way to bolster the bottom of the bag. it was supportive but did tend to sag. *** now for a word of warning. i was pulled over by a colorado state trooper and given a warning. he could not see my license plate and my home state does not require a front vehicle plate. in the future, i will move my plate to the front of the vehicle and put a dummy paper copy on the packright.",1
i purchased two of these bicycle type wheels for a garden cart i was building. i had a / inch cold roll steel bar for an axle and these wheels fit fine. these aren't some cheap thin wall tires on the rim. both tire and rim are heavy duty. very pleased with this purchase. if you are building your own garden cart this wheels are top choice.,1
"i initially purchased the power supply to test some electrical stuff that i am working on, but found that it is a very robust unit, able to do more than simply check to see if relays or horns are working. currently, i have the unit hooked up to a electrolytic rust removal tank in place of a battery charger that i was using. the unit has been putting out power to the tank for three days straight, with no signs of overheating at all.i would recommend this unit very highly. perhaps the only thing that i feel the unit could use is an amp meter in the face of the machine. i know the more expensive units have this, but i just thought it would be a nice addition.hopefully this review gave you some idea of my experience with this unit.",1
"great product, but as soon as you plug a device in the fan goes off and it sure makes a lot of noise. if they would only make a longer cig adaptor i could place it under the seats to try to conseal some of the noise.",1
"unlike some of the other reviews, this one is specific to this product and to the point. i've used these cables for over a year on my saturn in big bear, ca. installation is pretty easy with just a little practice. no readjusting after installation; a real plus. be careful not to spin the tire on acceleration; the hook on the inside can release and the chain will pop off. the rubber tightener is cracked, but has not broken; makes me nervous. the traction coils are wearing well, even with quite a lot of bare-pavement driving. the side cables appear to be untwisting, making the whole unit prone to knotting itself up and more difficult to install, (after a lot of use.) these cables have destroyed my plastic hub caps. despite some problems, these cables are superior to conventional chains and i would buy them again.",1
"this exhause tip needs better information on the size of the incoming tailpipe. my tail pipe is "" and you would think this would fit but it didn't. the internal dimension of this tip is /"" so the tip would actually constrict the flow of exhaust in my case, and it couldn't even be attached with the bolt on adapters. the product itself is excellent if the correct sizing information was supplied so you could make an intelligent buying decision.",1
this light duty winch work just fine. i mounted it on a plate but for light duty the ball mounting plate worked just fine.,1
"took me about hours to install. i used as much of the already existing hardware on my ford expedition as possible. (see customer pictures and corresponding notes) another reviewer mentioned spending to have it installed professionally, which is ridiculous. it really wasn't that hard to install... i think he got ripped off.the sound is exactly what i expected based on the ""check out related media"". it is a lot louder than the stock horns, but i still wish it would have been a lower frequency.the only thing that bothered me about the installation was mounting the compressor. the bolt that secures the compressor to your vehicle spins freely as you tighten the nut, and considering how cramped the area was where i installed the horns, i was getting pretty frustrated trying to tighten the nut/bolt.",1
the chrome finish on the helmet is on the better side of what i have owned. the padding on the inside is nice for the first month. then it wears down and your forhead is rubbing against styrofoam. it also leaves a mark on your forehead from the styrofoam.,1
"this is a great value for the money but only in warm weather. the material gets so stiff in cold weather that it is almost impossible to work the zippers, and the zipper flap cracked open at a seam in degree weather while trying to lift the flap to get at the zipper.",1
"excellent jumper cables for my son's automobile needs. the length is right, colors adequate, cable connection secured to clamps.the only reason this product did not receive a five star was the image led me to believe the jaws where solid brass (similar to my old jumpers) but they are not.still good quality though and my son appreciated the cables!",1
"i am a professional technician, and use many power tools every day, this tool does its job well. if you are not used to using a professional grade tool, you may find this tool heavy, and possibly overpowered for the job (it will break stuck fasteners rather than working them loose if you are not careful). also, the picture shows an extended anvil, which this wrench does not have (read the description).",1
"this would have been a great item to have with me on a recent road trip where i got a flat tire on the interstate in the dark. after that experience, i am making sure never to leave home without an emergency light such as this. it serves two functions - to warn passing cars that i am pulled over, and to light up my work area to change a tire in the dark. it's a compact item, so it stores easily in the car at all times. the led lights are very bright.",1
"this product does an ok job, but don't expect any miracles unless you are a world class artist and can mix the perfect color. it fixed the hole in my leather office chair, but it isn't perfect.",1
"i use a portable toilet weekly. the cons: the bowl holds liquid & needs to be wiped clean after each use. or liquid stands on the lip of the bowel. it is a little awkward to carry & dump. the flush is had to pull the spout has to be cleaned and dryed put back underneath, the spout touches the floor.pros: the seat is comfortable. it holds plenty. looks nice.all in all i would not buy this portable toilet, again.",1
"the power leads supplied are short, and the location for connecting them to the inverter is too low to allow the terminals to clear a shelf or any flat surface, so the unit must hang over an edge or the terminals bent, or turned sideways.",1
"this tool is a must have, that is if you dont want to get taken to the cleaners by your auto repair facility ,be it the local garage or worse yet , the dealership! knowing whats wrong before you leave your car with the mechanic will not only alleviate fear of the unknown but also show you how honest your mechanic is. he does'nt know that you already know what the problem is! his diagnosis should be at the very least related to or exactly what the scanner is telling you. iv'e read the average cost of a scan when you bring your car in is around sixty dollars, so it will pay for itself in less than three uses! very easy to use,i would give it stars but i cant use it on my chevy van. can only be used on vehicles and up that are obd compliant.",1
"i bought this for my dad, who is a trucker. he gets a lot of use out of it, heating up meals from home, and likes it because it allows him to save money and eat healthier on the road (as well as saving time because he doesn't have to stop as often).",1
"i bought this shocks for my wife's grand marquis, which had monroe on it. what a difference they made in ride quality! now the car rides luxurious like it should and not like a boat with the monroe shocks. also has a little better handling. depending on the application (which in my case it worked!) this shocks are a good buy!",1
"the system i received did work as advertised. however, when in motion or in particular locations, the picture is subject to ""noise"" (i.e., it isn't clear). being wireless, i can tolerate it; for those that can't, it may be best to purchase the hard wired option. i park in an underground garage. the lighting condition is dark, but i'm able to see fine. my particular installation was very easy with the most difficult step being tapping into the reverse tail light wires. i was most impressed with the kit itself as it had everything i needed (e.g., tap, screws, tie wraps, etc.). overall i would recommend this kit and would have given it -stars if the wireless picture was more stable.",1
this item arrived damaged due to faulty packing job. i called amazon and they promptly replaced the unit with no delays. great customer service if you ask me.this is my rd optima battery and i use it in my bass boat. it is very reliable and lasts a long time.,1
"i got this at a brick-and-mortar store for pretty much this price. i was surprised at how accurate it was considering the price. it does require some coordination to get it sealed properly, but it's not that difficult.the main problem that spurred me to give this review is the fact that i tried to use it yesterday after several months without touching it and got a low battery indicator. i haven't even had it for a year, and only used it a few times! from what i remember, the packaging (long thrown-away) says the battery is not user-replaceable.i'd rather get something a bit more expensive but that will last.",1
"i really wanted sun shades for my car. this was nice, but expensive. i found a twin pack made by the first years for about a buck more at another store.they do a decent job, especially if you have a smaller car. i have a mid-size sedan and they just aren't wide enough for the rear door windows.",1
"very heavy piece of equipment. real old school. must be made of cast spent uranium. just kidding, but you will need to be careful how you secure this device in your vehicle due to the weight and bulk. seems very well made. must be lubricated and cared for properly unlike a typical car jack. for off road drivers this could be a life saver, but you must have the other correct equipment as well (bumper or wheel lift hooks, tow strap, sand board, chain, shackles, etc.). other uses too like jacking out posts or lifting shed corners for leveling. ordered the thing and it showed up within a few days by way of a very out of breath ups man!",1
"easy to use. my car frequently has the cel for engine misfires. i took it to the dealer and they said as long as it's running ok, don't worry about it. now when it happens, i can clear the light myself, for free!",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"worked fine, simple to use, although not perfectly intuitive - i had to look up in the manual to realize that you had to hold down the erase key for awhile to activate it. also had to refer to the manual to find out that you had to turn the car key to the on position for it to work. they could have printed this info on the device to make it easier...buying this for $ saved me a ""$"" repair that the shop fraudulently claimed was needed!recommended.",1
"the hammer is a great product, but the installation is bogus. first, the recommended velcro doesn't work because there isn't enough surface area on the back for any velcro to attach, and, in fact, parts of the back are concave which makes the velcro impossible. there are, however, holes for a screw installation. i was able to remove my center console and attach it with three screws, without any damage to any electrical system in the car. now that it's attached, i'm happy, but the directions were a little lame with regard to installation. otherwise, stars!",1
"i picked this charger up for a car that only gets out of the garage five or six times a year. it has been used on a odyssey red top battery repeatedly on the low/trickle charge setting to get the battery back up after sitting dead for a couple weeks and i had no issues in charging. my two small complaints are i wish the cables were a bit longer and the case was a little better built. the case ""feels"" a bit flimsy, although to date i've had no issues with it.",1
this has worked well and i have used it for several different applications. my number one application was to load a cc motorcycle into the bed of my pickup. unfortunately for the height of my pickup it could be a little longer but i have found all i need to do is back up to a midsize hill and it works fine. i also used it for moving and it is nice just to be able to walk right up it into my pickup bed. have to be careful in wet grass becuase ther is no rubber traction matting. the directions were a little hard to follow as well but overall they are holding up well so far and i have no other complaints.,1
"i used it on my sofa in a large tear and, till now (about month), is holding. to do this work i put a fabric patch under the tear and it worked but when i tried to paste leather with leather it didn't. anyway my opinion about this product is positive: it is a very strong adhesive that you can work with bare hands because, when it dries, becomes a thin, elastic skin, so the residues are very easy to put away.",1
"anyone who likes really clean windows knows that you have to clean the windshield about separate times using many paper towels. the reason for this is that you have to remove all of that greasy film on the windshield. you would need to have about spare bonnets to do the same thing with this tool. otherwise, it just moves the film around from one place to another.on the plus side, it does get into those hard to reach places, and some that are impossible to reach otherwise. i found that you can fold a paper towel in half and then use this tool to move it around the windshield. so it does have some merit.",1
"so, i've been looking for a leather scent to put in my closet with my leather jackets. i bought this in the hopes that it would do the trick; no way. these things smell nothing like leather. more like a mens cologne. i was ticked, i couldn't believe they even would suggest that it smelt like leather! so i threw it in my outside trash can. the thing is, that trash can smelled horrible, like kitty litter and other horrible outside trash can crap. the next day, after throwing this sucker in, it smelt, not too bad. i was pleased that is served a purpose, so i gave it stars.",1
"lets be honest, if you are looking at this product you are either a teacher that would like to use it in your class or you are a person that likes electricity. no matter what you probably only care about one thing, the shock factor. this van degraaf delivers with its promise. on a good dry day i can get bolts that range up to three inches. on a humid day however you will be lucky to get a tingle. all in all it is a great product that can entertain a group of people for hours. if you are worried about the safety issue, let me put your mind at ease. you cannot receive any permanent damage from this product. this is a safe, fun way to experiment with the properties of static electricity.",1
"i have a bad back, i love to kayak, and have two, a and a t old town kayaks.my back couldn't get the t up on trailer with out straining lbs.(i have cockers that go with me, they can't help lift), i now just align it and press a button. it goes right up and i'm not injured or sore, so i can kayak longer and further. i give leverage stars on this one. yes, it takes a little time to set it up, but well worth it. i'm over . i've got it down to only a couple of minutes now.",1
"i have had the q-tower system for a number of years, through three different vehicles. all in all a great rack system, except for two items: the cost of the little parts that you need to convert from one vehicle to the other are stratospheric! i really don't mind yakima making their money on the big ticket items such as towers, boxes, etc. but the little adapter items should be priced more fairly. it seems to me that once you are locked into a yakima system they fully intend to hose you on the little things. too bad. further, the yakima website is a mess to try and find the specific little items and accessories that they intend on hosing you with!",1
"i have one of these power inverters for those instances (about times/year)of power losses from rain- or snow-storms. between my car, the car battery and the power inverter, i have the equivalent of a generator. be sure to determine the wattage of the electrical devices that will be powered. a &quot;-tv will require about watts; floor- or desk lamps require about watts each; a laptop computer needs about watts. a -cuft side-by-side refrigerator uses about kilowatt-hours per year (about watts average; watts &quot;surge&quot; when the compressor kicks in )",1
"at $ it was a great price with free super saver shipping. they are delicate panels. the plastic around one of them already broke when it hit - below zero. i am waiting to see what happens next. the charger is very cheapo and delays the charge, but this was explained in the item description. it will run a boat trolling motor just fine on a sunny day hooked directly to the motor. can't complain too much, unless the glass starts beaking too. the solar panels themselves are super delicate and break very easily. wind will blow the thing over with just a breeze. quality doesn't come cheap. it's a great starter if you are looking to experiment into solar energy like me. i use it to light my chickens coops.",1
"multimeter is ok. if you want to measure low voltages or continuity, make sure to replace the probes first. there is something wrong with the metal coating of probe tips. you have to press the metal tips hard to hear the buzzer. after i replaced the probes there was no problem.i suspect the metal plating of the probe tips is improperly formulated. it probably suffers from some type of oxide forming on them that has poor conductivity. you can rub, but it immediately forms again due to the exposure to air.",1
well... i bought this duster with a bit of skepticism... having just bought a new car! it works very well when you literally have a light dusting to remove... which is what i was looking for... for in between car washes!,1
"i bought this to cover my stove downstairs which i rarely use. with this i gain extra counter space which i use to put my juicer, and other kitchen gadgets on. i should've bought this long ago so that i don't need to cram all my kitchen gadgets in the cabinets which you end up forgetting about.only con that i see is that it doesn't fit the standard stove perfectly",1
"we purchased this for going camping. it is well designed. and i would say well made even though we did have one issue where a seam came apart on us after the second use but thule was real good about replacing it. (that seam is why instead of stars)we've been using it for about years now, and even traveled in the rain with it and everything stayed nice a dry inside.the best part for me is since it is fabric it can give in places when needed so bulkier items can still fit. unlike fixed-sized fiberglass clam shells. the down side is that fiberglass ones are more aerodynamic therefore better on gas then this.but it's give and take... i would definitely recommend this.",1
"i made sure to read the reviews before i actually bought these & i was a little nervous about how hk gets so dirty. i am a neat freak lol. and yes, they do get dirty fast. however, i found a way to get them clean. bleach water.spray that on there, let it sit a minute & either wipe it off with a paper towel or spray it with the hose, they look like new. so don't let that turn you off from buying them. they're super cute! i got the matching steering wheel cover & i get so many comments on how cute my car is. :)",1
"you need sets of these `yakima q clip sets' and the corresponding `yakima roundbars roof rack cross bars' (check your vehicle dimensions for the proper lengths), if you are planning to install a ski rack or any type of enclosure unit. i had these installed professionally for a little bit more money, and it was worth avoiding the hassle. they come with an extra set of keys and are very strong. they are simple and sleek. definitely a `must have' for a truck owner.",1
"i have an ' polaris sportsman , which by itself is not a slow machine. once i added this filter as a replacement for the original, however, it was a whole different ballgame. i immediately notice the boost to acceleration and pickup from the motor, and as someone who rides mostly off-road in the desert i'm sure i'm adding longevity to the bike as well. simple install; fits directly in place of the stock filter. a very inexpensive way to grab a few more horses.",1
"well, it works as expected. hit it with psi and it'll pull all the oil out of an oil pan or antifreeze out of a block. because it drafts through the dipstick tube, the draft tubes are rather small which translates to a fairly lengthy evacuation time. for my .l capacity engine, it took about minutes to completely empty. and that's getting nearly .l out, which is pretty empty! properly cleaning the tank is a little cumbersome because of all the bolts on the lid. i like my equipment really clean when i'm through with it so i actually unbolt the top and clean and wipe the inside. probably not necessary for most folks - a good rinsing with a solvent would suffice - but manageable nonetheless. overall, i'm very pleased with the evacuator and would recommend it to anyone who doesn't want to remove a drain plug ever again.",1
"pros: very compact and portable; able to usually power my hp laptop; long'ish power cord; easy to use.cons: ) it has a little cooling fan that is slightly noisy and runs almost continuously. highway road noise mostly masks the noise. ) sometimes the inverter would blink a red light and temporarily suspend power output. maybe it was too hot powering my hp laptop. according to kill-o-watt, my laptop usually draws only about watts, or about watts when also recharging the battery. ) it sometimes smells a little bit like burnt plastic.overall, i am satisfied with this inverter for the money spent. if i had to buy another, i'd probably get something with a little more power. however, my honda civic has a limit of watts for dc accessories. the watt inverter i used to have blew the fuse. check your auto owner's manual for the power limit before you buy.",1
we started with this one but were loathe to drill into the door to secure it. we tried double sided tape but the plastic was warped and curved and would not stay. this product is cheap (in every sense). it does not hold that many bags and is a bit of a pain to use since it does not hold that much and you really have to push and pull to get the bags in and out. we replaced it with a metal version that hangs over the top of the door and is working much better.,1
looks good but item is bumper only no tire carrier as pictured. amazon said everything in picture but not the case.,1
"i bought this power inverter specifically for camping (ie blowing up our air mattress, etc.). i haven't put it through any heavy loads or rigorous testing but it works great for our needs. it's very compact and so it easily fits in a small space in my car. for the amount of power it puts out and the cost it was a great investment.",1
"the fr is a good, though pricey, radio. the led flashlight is intense (you won't want to look directly at it), but not so bright. this is the case for most led flashlights, so, if you need to be active during a low light condition, you might be better off with an ordinary flashlight. i have two gripes:) it doesn't stand well on its end. during a recent power outage, i tried pointing the light upward, as i did with my other flashlights, so that it would reflect off the ceiling and illuminate a larger area. the dynamo crank prevents the radio from standing well on its end.) the ac adapter doesn't fit in the bag, as another reviewer already noted. the bag, by the way, fits rather tightly, so it is easy to accidentally turn knobs and flip switches as you're pushing the radio in.",1
"heininger's advantage adjustable hitch extension works as described. it was used with a rack on the rear of an rv to accompany three bikes (for adult and children). installation was relatively simple, and the product proved sturdy for the weight of the bicycles.since the hitch extension was used on the back of a recreational vehicle, it was difficult to determine if wobbliness occurred. however, we only noticed slight vibration from the rear window when driving over uneven terrain.",1
a good product that works as advertised. only two problems () the cord for the transformer to the keyboard is too short. unless i drill a hole in my desk (which is shallow) the cord pulls the keyboard back to the edge of the shelf. () because the green button goes off when the temp is reached i forget the keyboard is on heat and leave it on (the power switch is dark if the keyboard is warm enough and only shows the green light when it is heating.but it is warm! wish it came in black.,1
"i bought two of these frames for my new fx and they look great! or should i say looked great. i found that after one trip through the ""no-touch"" car wash that the black lettering started falling off from the water pressure. now my front frame reads ""__finity"" and the rear reads ""_nfin_ty"". i do like the screw caps that come with the frames. nice touch. however, they didn't fit over the screws that they included. i had to use superglue to attach them.",1
"even though i have a portable garmin nuvi gps system, which works very well, i find i often need to know in exactly which direction i am headed, e.g., when the nuvi says, ""go north to ..."" i had purchased one of these compasses for one of my vehicles, and decided to buy one for the other.i have found that it works very well, once it is calibrated, unless the batteries vibrate loose. it was very difficult for me to figure out how to open the battery compartment, since they provide no understandable instructions, but very easy to do so once i figured it out. i wish the backlight would stay on longer after being turned on. i find it interesting to see how much the direction shown changes before and after calibration, i.e., after it has adjusted for the car's magnetic field with the engine running.",1
"if you are looking for a -inch wide mirror, this is not it. it is inches wide. quality is okay but not as sturdy as original part.",1
"this gauge lasted two days, then locked up on ""."". same thing happened to a much fancier version made by the same firm, but after years of use.called the manufacturer: ""send it back, it needs to be calibrated.""that was three weeks ago. nothing from them--presume they have been getting a load of returns.i'll not buy a third product from this manufacturer. looks like they are selling defective designs.",1
"i have no complaints about the epoxy as i've used it to re-attach my car's review mirror to the windshield, a ceramic chip on to a bowl and stop a crack from expanding on a cellphone. the mirror feels strongly bonded and i've adjusted the angle several times without the base coming off the windshield. the ceramic bowl has been through the dishwasher numerous times and the chip has not fallen off.my only complaint is about the dispenser cap. when you're done using the epoxy there's a piece of plastic that on place back over the nozzles. it doesn't screw on or fit snuggly and has popped off on occasion while in storage so it has the potential to create a mess if you don't store it in a container, plastic bag etc.",1
i purchased the porter cable because i have had good luck with their products in the past and was impressed with the extra torque this wrench had.but when i opened the box i found the tool with scuff marks and sitting in a small puddle of oil. i am doubtful if the leaking oil condition would improve with use and did not want the risk of messing up my tool chest considering this model does not come with case (model with case was discontinued per toolcribb). i will be returning product and trying another brand.well i didn't return it. it works fine with a little weepage of oil. not sure if still sold but it has held up in my garage with occasional use for a long time now.,1
